2011,NTUNGAMO,"STANDARD COLLEGE,NTUNGAMO",124,48.4,38.7,12.1,0,0.8,0,0,56,35.7,50,14.3,0,0,0,0,68,58.8,29.4,10.3,0,1.5,0,0
2011,MPIGI,"ST.MARIA GORETTI SS,KATENDE",180,48.3,44.4,6.7,0.6,0,0,0,98,46.9,45.9,7.1,0,0,0,0,82,50,42.7,6.1,1.2,0,0,0
2011,KAYUNGA,ST.KALEMBA SECONDARY SCHOOL,154,48.1,37.7,11.7,1.3,0,0,1.3,66,28.8,51.5,18.2,1.5,0,0,0,88,62.5,27.3,6.8,1.1,0,0,2.3
2011,BUSHENYI MAIN,ST.KAGGWA BUSHENYI HIGH SCHOOL,96,47.9,47.9,2.1,1,0,0,1,0,0,0,0,0,0,0,0,96,47.9,47.9,2.1,1,0,0,1
2011,KAMPALA,LUBIRI SECONDARY SCHOOL,316,47.5,47.5,4.1,0.3,0.3,0,0.3,137,41.6,54,4.4,0,0,0,0,179,52,42.5,3.9,0.6,0.6,0,0.6
2011,TORORO,NAGONGERA SEMINARY,34,47.1,52.9,0,0,0,0,0,3,0,100,0,0,0,0,0,31,51.6,48.4,0,0,0,0,0
2011,KAMPALA,RUBAGA GIRLS' SECONDARY SCHOOL,135,46.7,48.9,4.4,0,0,0,0,135,46.7,48.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0
2011,IBANDA,IBANDA SECONDARY SCHOOL,95,46.3,41.1,12.6,0,0,0,0,0,0,0,0,0,0,0,0,95,46.3,41.1,12.6,0,0,0,0
2011,TORORO,TORORO GIRLS' SCHOOL,234,46.2,47,6,0,0,0,0.9,234,46.2,47,6,0,0,0,0.9,0,0,0,0,0,0,0,0
2011,MITYANA,MITYANA MODERN SECONDARY SCHOOL,167,46.1,42.5,9.6,1.8,0,0,0,70,32.9,50,12.9,4.3,0,0,0,97,55.7,37.1,7.2,0,0,0,0
2011,WAKISO,"BRETHREN MEMORIAL SCHOOL,MATUGGA",24,45.8,41.7,8.3,0,0,0,4.2,14,42.9,42.9,14.3,0,0,0,0,10,50,40,0,0,0,0,10
2011,NTUNGAMO,"MUNTUYERA HIGH SCHOOL,KITUNGA",177,45.8,46.3,5.6,1.7,0.6,0,0,0,0,0,0,0,0,0,0,177,45.8,46.3,5.6,1.7,0.6,0,0
2011,KAMPALA,MENGO SECONDARY SCHOOL,488,45.7,46.3,5.7,1.8,0,0,0.4,172,38.4,50,8.1,3.5,0,0,0,316,49.7,44.3,4.4,0.9,0,0,0.6
2011,WAKISO,"BRILLIANT HIGH SCHOOL,KAWEMPE",110,45.5,45.5,7.3,1.8,0,0,0,52,30.8,51.9,13.5,3.8,0,0,0,58,58.6,39.7,1.7,0,0,0,0
2011,KABALE,KIGEZI HIGH SCHOOL,161,45.3,49.1,4.3,0,0,0,1.2,40,35,62.5,2.5,0,0,0,0,121,48.8,44.6,5,0,0,0,1.7
2011,ARUA,"STS.PETER &amp; PAUL SEMINARY,ARUA",18,44.4,38.9,11.1,0,0,0,5.6,0,0,0,0,0,0,0,0,18,44.4,38.9,11.1,0,0,0,5.6
2011,OTUKE,ADWARI SECONDARY SCHOOL,108,43.5,49.1,7.4,0,0,0,0,17,17.6,76.5,5.9,0,0,0,0,91,48.4,44,7.7,0,0,0,0
2011,BUSHENYI MAIN,"ST.MARY'S VOCATIONAL SCHOOL,KYAMUHUNGA",104,43.3,50,6.7,0,0,0,0,59,30.5,59.3,10.2,0,0,0,0,45,60,37.8,2.2,0,0,0,0
2011,WAKISO,OUR LADY OF GOOD COUNSEL,220,42.7,48.2,7.3,0.9,0,0,0.9,188,43.6,49.5,5.9,1.1,0,0,0,32,37.5,40.6,15.6,0,0,0,6.3
2011,LUWERO,SSAKU SECONDARY SCHOOL,95,42.1,32.6,20,5.3,0,0,0,43,39.5,32.6,23.3,4.7,0,0,0,52,44.2,32.7,17.3,5.8,0,0,0
